spain,day,month,year,hour,day_of_week,week_of_year,day_of_year,is_weekend,is_month_beginning,is_month_end,summer,spring,winter,fall,is_matchday,quarter,day_or_night,season_category,is_bad_weather,is_good_weather,is_holiday,days_to_next_holiday,days_since_last_holiday,lag_1,lag_3,lag_6,lag_12,lag_24,lag_48,lag_96,lag_192,lag_384,moving_avg_1,moving_avg_3,moving_avg_6,moving_avg_12,moving_avg_24,moving_avg_48,moving_avg_96,moving_avg_192,moving_avg_384,exp_moving_avg_1,exp_moving_avg_3,exp_moving_avg_6,exp_moving_avg_12,exp_moving_avg_24,exp_moving_avg_48,exp_moving_avg_96,exp_moving_avg_192,exp_moving_avg_384,rolling_std_3,rolling_std_6,rolling_std_12,rolling_std_24,rolling_std_48,rolling_std_96,rolling_std_192,rolling_std_384,lag_diff_1,lag_diff_3,lag_diff_6,lag_diff_12,lag_diff_24,lag_diff_48,lag_diff_96,lag_diff_192,lag_diff_384,cumulative_sum,cumulative_mean
14.0,17,11,2022,2,3,46,321,0,0,0,0,0,0,1,0,4,0,1,0,1,0,20,15,28.0,86.02,121.95,96.78,85.0,90.36,130.01,100.41,100.53,14.0,30.656666666666627,68.375,91.48166666666668,96.87083333333334,102.6025,117.98760416666666,121.34567708333333,121.85203125,14.0,32.84747201426689,56.037894735431536,77.2820801217465,91.59170624802917,102.12318348376012,110.8414790526506,116.77934105177458,118.30072024207531,18.13156455834172,44.421608142884075,38.828038096512806,29.416244834188515,26.71115405713178,28.75739252306926,28.37583262260446,27.713143172138327,-14.0,-72.02,-107.95,-82.78,-71.0,-76.36,-116.00999999999999,-86.41,-86.53,79087.29999999987,116.99304733727811
10.0,17,11,2022,3,3,46,321,0,0,0,0,0,0,1,0,4,0,1,0,1,0,20,15,14.0,49.97,121.98,102.0,84.92,89.95,127.0,97.27,100.43,10.0,17.333333333333297,49.711666666666666,83.815,93.74916666666668,100.936875,116.76885416666666,120.89114583333333,121.61653645833333,10.0,21.423736007133446,42.88421052530824,66.93099087224704,85.06436974818683,98.36305354564746,108.7622732989877,115.67281938284427,117.73811909796063,9.451631252503933,40.76915717385631,45.1332122217614,34.308130347936604,29.82780397593147,30.779577982462836,29.44241332406547,28.274193101560964,-4.0,-39.97,-111.98,-92.0,-74.92,-79.95,-117.0,-87.27,-90.43,79097.29999999987,116.83500738552438
10.0,17,11,2022,4,3,46,321,0,0,0,0,0,0,1,0,4,0,1,0,1,0,20,15,10.0,28.0,110.28,111.15,84.4,87.0,134.07,97.27,98.0,10.0,11.333333333333295,32.99833333333333,75.38583333333334,90.64916666666669,99.33270833333334,115.47645833333333,120.43661458333332,121.38736979166667,10.0,15.711868003566723,33.4887218037916,58.17237689190134,79.05922016833189,94.75639829888634,106.7259377670498,114.57776425970599,117.178440557192,2.3094010767528013,30.14332855984203,48.85592649605456,38.316743747991794,32.540501358754064,32.596616065222335,30.464867749802792,28.81751498353635,0.0,-18.0,-100.28,-101.15,-74.4,-77.0,-124.07,-87.27,-88.0,79107.29999999987,116.67743362831858
28.78,17,11,2022,5,3,46,321,0,0,0,0,0,0,1,0,4,0,1,0,1,0,20,15,10.0,14.0,86.02,111.15,84.9,87.0,135.29,100.0,93.7,28.78,16.259999999999962,23.458333333333332,68.52166666666666,88.31083333333333,98.11979166666667,114.36697916666667,120.06567708333331,121.21830729166668,28.78,22.24593400178336,32.143372716994,53.65047275468575,75.03688255486534,92.06348408260526,105.11880502958485,113.68866825701473,116.71922787897283,10.842638055380036,15.514695506731092,49.159798585528236,40.34174080836458,34.05956350150597,33.7087790882526,31.141084251113732,29.168663708817125,18.78,14.780000000000001,-57.239999999999995,-82.37,-56.120000000000005,-58.22,-106.50999999999999,-71.22,-64.92,79136.07999999987,116.5479823269514
54.17,17,11,2022,6,3,46,321,0,0,0,0,0,0,1,0,4,1,1,0,1,0,20,15,28.78,10.0,49.97,120.0,89.26,92.1,135.29,124.06,93.7,54.17,30.983333333333295,24.15833333333333,63.035833333333336,86.84875,97.32958333333335,113.52197916666667,119.70166666666667,121.11536458333335,54.17,38.207967000891685,38.43669479785286,53.730400023195635,73.36753195047612,90.51681126290708,104.06831420423259,113.07189449269333,116.39429682505609,22.16727843767281,16.976023582293422,46.49375607313186,40.937322326199144,34.63730168341348,34.192046924449755,31.50054985530777,29.335314532452266,25.39,44.17,4.200000000000003,-65.83,-35.09,-37.92999999999999,-81.11999999999999,-69.89,-39.53,79190.24999999987,116.45625
89.74,17,11,2022,7,3,46,321,0,0,0,0,0,0,1,0,4,1,1,0,1,0,20,15,54.17,10.0,28.0,121.28,116.5,103.5,143.0,145.53,93.1,89.74,57.5633333333333,34.44833333333333,60.4075,85.73375,97.04291666666667,112.96718750000001,119.41109374999998,121.10661458333333,89.74,63.97398350044584,53.094781998466324,59.27033848116554,74.67732939443803,90.48510468074761,103.77288504538242,112.8301132026136,116.2558329454454,30.621339509128642,31.911812494225224,43.70998931490487,40.45620582400066,34.64208748552268,34.14076241565748,31.518361146692857,29.344192401112675,35.56999999999999,79.74,61.739999999999995,-31.540000000000006,-26.760000000000005,-13.760000000000005,-53.260000000000005,-55.790000000000006,-3.3599999999999994,79279.98999999987,116.41701908957417
92.96,17,11,2022,8,3,46,321,0,0,0,0,0,0,1,0,4,1,1,0,1,0,20,15,89.74,28.78,14.0,121.95,124.84,117.81,137.27,156.38,93.7,92.96,78.95666666666664,47.60833333333333,57.99166666666667,84.40541666666667,96.52520833333334,112.505625,119.08078125000002,121.1046875,92.96,78.46699175022292,64.4848442846188,64.45336333021699,76.139943042883,90.5861208162273,103.54993896197247,112.62420529377822,116.13481563144309,21.526175538941658,37.5717608938761,40.69659999944908,39.631332683290054,34.51056637386632,34.10825128793697,31.46116745293521,29.34602118126096,3.219999999999999,64.17999999999999,78.96,-28.99000000000001,-31.88000000000001,-24.85000000000001,-44.31000000000002,-63.42,-0.7400000000000091,79372.94999999988,116.38262463343108
89.74,17,11,2022,9,3,46,321,0,0,0,0,0,0,1,0,4,1,1,0,1,0,20,15,92.96,54.17,10.0,121.98,126.53,114.97,127.37,148.51,95.92,89.74,90.81333333333328,60.89833333333333,55.305,82.8725,95.99958333333332,112.11364583333334,118.77468749999998,121.08859375000002,89.74,84.10349587511146,71.700603060442,68.34361512556822,77.22794759945236,90.55158527270781,103.26519795244727,112.38706327000848,115.99769970608494,1.859067866790872,35.66267539973139,36.98301514331837,38.62999479453858,34.415666024469125,34.151826709864515,31.45923809760705,29.361559345646082,-3.219999999999999,35.56999999999999,79.74,-32.24000000000001,-36.790000000000006,-25.230000000000004,-37.63000000000001,-58.769999999999996,-6.180000000000007,79462.68999999989,116.34361639824304
78.9,17,11,2022,10,3,46,321,0,0,0,0,0,0,1,0,4,1,1,0,1,0,20,15,89.74,89.74,10.0,110.28,111.15,101.1,111.33,135.17,89.74,78.9,87.19999999999997,72.38166666666666,52.69,81.52875,95.53708333333334,111.77583333333332,118.48161458333334,121.06036458333331,78.9,81.50174793755573,73.75757361460143,69.96767433701926,77.36171179149618,90.07601036361768,102.76282273693289,112.04004707031928,115.80498438293645,7.366111592964074,25.69571981219079,33.7067462899425,38.16166256433154,34.494743106020536,34.31963797707071,31.56761815892408,29.39696722199528,-10.83999999999999,-10.83999999999999,68.9,-31.379999999999995,-32.25,-22.19999999999999,-32.42999999999999,-56.26999999999998,-10.83999999999999,79541.58999999988,116.28887426900585
75.0,17,11,2022,11,3,46,321,0,0,0,0,0,0,1,0,4,1,1,0,1,0,20,15,78.9,92.96,28.78,86.02,111.15,95.9,106.0,125.61,82.0,75.0,81.2133333333333,80.085,51.77166666666667,80.0225,95.10166666666667,111.45291666666667,118.21802083333334,121.04213541666665,75.0,78.25087396877787,74.11255258185817,70.74187828517015,77.17277484817649,89.46066300183736,102.19039340215076,111.65621238565275,115.59301043809003,7.637442853032103,14.498636832473347,32.85549541230334,37.651688829840296,34.621738057169914,34.519812554125075,31.718721992826193,29.423410407758453,-3.9000000000000057,-17.959999999999994,46.22,-11.019999999999996,-36.150000000000006,-20.900000000000006,-31.0,-50.61,-7.0,79616.58999999988,116.22859854014598
70.2,17,11,2022,12,3,46,321,0,0,0,0,0,0,1,0,4,1,1,0,1,0,20,15,75.0,89.74,54.17,49.97,100.69,94.5,104.99,125.35,85.91,70.2,74.69999999999997,82.75666666666667,53.4575,78.75208333333333,94.59541666666667,111.09052083333331,117.93078125000001,121.00122395833334,70.2,74.22543698438894,72.99468041561298,70.65851239514397,76.61495286032238,88.67451349155829,101.53079766190022,111.22661432984287,115.35720259165839,4.357751713899707,9.320424167741574,33.27102537562468,37.43779965886205,34.80788373393961,34.77008464242887,31.90297734163368,29.483248096866042,-4.799999999999997,-19.539999999999992,16.03,20.230000000000004,-30.489999999999995,-24.299999999999997,-34.78999999999999,-55.14999999999999,-15.709999999999994,79686.78999999988,116.16150145772593
69.3,17,11,2022,13,3,46,321,0,0,0,0,0,0,1,0,4,1,1,0,1,0,20,15,70.2,78.9,89.74,28.0,96.0,93.9,106.0,123.64,80.88,69.3,71.49999999999996,79.35000000000001,56.899166666666666,77.63958333333333,94.08291666666668,110.70822916666667,117.64776041666666,120.97106770833334,69.3,71.76271849219447,71.93905743972356,70.44951048819874,76.02975663149658,87.88371702251509,100.86624513278888,110.792141642487,115.11794439637706,3.064310689208075,9.970297889228402,32.52597855654174,37.29942935560292,34.998917670701815,35.027446200907335,32.0925340224822,29.530276955720616,-0.9000000000000057,-9.600000000000009,-20.439999999999998,41.3,-26.700000000000003,-24.60000000000001,-36.7,-54.34,-11.579999999999998,79756.08999999988,116.09328966521106
70.0,17,11,2022,14,3,46,321,0,0,0,0,0,0,1,0,4,1,1,0,1,0,20,15,69.3,75.0,92.96,14.0,96.78,93.9,104.0,125.0,81.1,70.0,69.8333333333333,75.52333333333333,61.56583333333333,76.52374999999999,93.58500000000002,110.3540625,117.36130208333333,120.94216145833332,70.0,70.88135924609723,71.38504102837396,70.38035502847586,75.54737610097685,87.15376938894305,100.22982770737055,110.36942514878247,114.88356546444783,0.472581562619315,7.891315902092408,29.706583432674165,37.10198433841262,35.17115972776191,35.267057346037326,32.27153039773488,29.574806524398173,0.7000000000000028,-5.0,-22.959999999999994,56.0,-26.78,-23.900000000000006,-34.0,-55.0,-11.099999999999994,79826.08999999988,116.02629360465116
80.0,17,11,2022,15,3,46,321,0,0,0,0,0,0,1,0,4,1,1,0,1,0,20,15,70.0,70.2,89.74,10.0,102.0,95.2,101.56,127.0,85.0,80.0,73.09999999999997,73.89999999999999,67.39916666666666,75.60708333333334,93.26833333333333,110.12947916666667,117.11651041666666,120.92914062499999,80.0,75.44067962304862,73.84645787740996,71.86030040871034,75.90358601289871,86.86177880163925,99.81271785773403,110.05471607988316,114.7023521373598,5.9858165691904786,4.764031905849163,25.189720290891287,36.714938847851,35.224696083634186,35.392074383957244,32.37612129590917,29.59176782076798,10.0,9.799999999999997,-9.739999999999995,70.0,-22.0,-15.200000000000003,-21.560000000000002,-47.0,-5.0,79906.08999999988,115.97400580551523
89.97,17,11,2022,16,3,46,321,0,0,0,0,0,0,1,0,4,1,1,0,1,0,20,15,80.0,69.3,78.9,10.0,111.15,105.0,111.38,148.21,96.39,89.97,79.98999999999997,75.745,74.06333333333333,74.72458333333333,92.95520833333332,109.90645833333333,116.81317708333334,120.91242187499999,89.97,82.70533981152431,78.45318419814997,74.64640803813953,77.02889913186681,86.98864497300092,99.60977522149209,109.84658430703463,114.57387238599689,9.9850037556326,8.078375455495369,18.244767286357487,36.07238977620772,35.184971343832416,35.45151829512843,32.35610017676881,29.60747755242546,9.969999999999999,20.67,11.069999999999993,79.97,-21.180000000000007,-15.030000000000001,-21.409999999999997,-58.24000000000001,-6.420000000000002,79996.05999999988,115.9363188405797
102.95,17,11,2022,17,3,46,321,0,0,0,0,0,0,1,0,4,1,1,0,1,0,20,15,89.97,70.0,75.0,28.78,111.15,127.07,135.48,163.81,121.73,102.95,90.9733333333333,80.40333333333334,80.24416666666667,74.38291666666667,92.45270833333332,109.56760416666667,116.49619791666665,120.863515625,102.95,92.82766990576215,85.45227442724998,79.00080680150268,79.10258720131748,87.64012885165394,99.67864583548194,109.77511711214308,114.51348863334238,11.507850943305332,13.679600384025106,13.440149118716668,35.74977013962776,34.85810762185673,35.359853469117446,32.190970061980074,29.62163074907829,12.980000000000004,32.95,27.950000000000003,74.17,-8.200000000000003,-24.11999999999999,-32.52999999999999,-60.86,-18.78,80099.00999999988,115.91752532561505
127.53,17,11,2022,18,3,46,321,0,0,0,0,0,0,1,0,4,0,1,0,1,0,20,15,102.95,80.0,70.2,54.17,120.0,145.0,160.6,172.92,133.79,127.53,106.81666666666662,89.95833333333333,86.3575,74.69666666666667,92.08875,109.223125,116.25979166666667,120.84721354166668,127.53,110.17883495288108,97.47448173374997,86.46683652434842,82.97678022521208,89.26828685770887,100.25290056052354,109.95910553585144,114.58110687420813,19.076208568091765,22.38161693592816,16.77288782258732,36.19776064015988,34.38578396415855,35.016879818693766,31.94012334881496,29.616220245244893,24.58,47.53,57.33,73.36,7.530000000000001,-17.47,-33.06999999999999,-45.389999999999986,-6.259999999999991,80226.53999999988,115.93430635838149
131.57,17,11,2022,19,3,46,321,0,0,0,0,0,0,1,0,4,0,1,0,1,0,20,15,127.53,89.97,69.3,89.74,121.28,150.0,170.23,190.0,136.0,131.57,120.68333333333328,100.33666666666666,89.84333333333332,75.12541666666667,91.70479166666667,108.82041666666667,115.95546875000001,120.83567708333334,131.57,120.87441747644053,107.21605838124998,93.40578475137175,86.86423780719511,90.99488739412891,100.8986139510282,110.18305262874416,114.669360864472,15.489794489706483,25.15229267217271,21.280686648753402,36.82895151078899,33.82367935429339,34.52676356002435,31.509306790832476,29.611164723846333,4.039999999999992,41.599999999999994,62.269999999999996,41.83,10.289999999999992,-18.430000000000007,-38.66,-58.43000000000001,-4.430000000000007,80358.10999999988,115.95686868686869
135.23,17,11,2022,20,3,46,321,0,0,0,0,0,0,1,0,4,0,1,0,1,0,20,15,131.57,102.95,70.0,92.96,121.95,154.8,158.26,160.39,178.59,135.23,131.4433333333333,111.20833333333333,93.36583333333334,75.67875,91.29708333333333,108.58052083333332,115.82442708333333,120.72276041666665,135.23,128.05220873822026,115.22004170089284,99.84027940500687,90.7334987826195,92.80040219436854,101.6064775809039,110.44260648751366,114.77616937946176,3.851562453517356,23.457458018008687,25.01432987794059,37.65358084622852,33.15835634598572,34.25860200453056,31.375578102095922,29.472703256892114,3.6599999999999966,32.27999999999999,65.22999999999999,42.269999999999996,13.279999999999987,-19.57000000000002,-23.03,-25.159999999999997,-43.360000000000014,80493.33999999988,115.98463976945244
138.0,17,11,2022,21,3,46,321,0,0,0,0,0,0,1,0,4,0,1,0,1,0,20,15,135.23,127.53,80.0,89.74,121.98,152.27,150.8,148.51,180.0,138.0,134.93333333333328,120.875,97.3875,76.34625,90.99979166666668,108.4471875,115.76968749999999,120.61338541666665,138.0,133.02610436911013,121.72860121492346,105.71100565039043,94.51481888000995,94.64528373745554,102.35685948645228,110.72817533220264,114.8968126554126,3.225249344367964,19.669409497999165,28.071111363496552,38.639166073963004,32.66028347973952,34.117172206602945,31.327385622713255,29.32973295112357,2.7700000000000102,10.469999999999999,58.0,48.260000000000005,16.019999999999996,-14.27000000000001,-12.800000000000011,-10.509999999999991,-42.0,80631.33999999988,116.01631654676258
131.57,17,11,2022,22,3,46,321,0,0,0,0,0,0,1,0,4,0,1,0,1,0,20,15,138.0,131.57,89.97,78.9,110.28,131.53,155.57,131.27,139.49,131.57,134.93333333333328,127.80833333333334,101.77666666666666,77.23333333333333,91.000625,108.1971875,115.77125000000001,120.59276041666665,131.57,132.29805218455505,124.54042943923103,109.68931247340728,97.47923336960916,96.15241501347776,102.95919228054603,110.94415278990002,114.98342661564423,3.225249344367964,12.690671245708437,29.019332845327195,39.68239985145813,32.66134011180392,33.85516235852915,31.32817024317464,29.31920687155287,-6.430000000000007,0.0,41.599999999999994,52.66999999999999,21.289999999999992,0.03999999999999204,-24.0,0.29999999999998295,-7.920000000000016,80762.90999999989,116.03866379310345
126.82,17,11,2022,23,3,46,321,0,0,0,0,0,0,1,0,4,0,1,0,1,0,20,15,131.57,135.23,102.95,75.0,86.02,105.0,136.87,124.96,122.59,126.82,132.12999999999994,131.78666666666666,106.09499999999998,78.93333333333334,91.45520833333332,108.09249999999999,115.7809375,120.60377604166668,126.82,129.55902609227752,125.19173531373644,112.32480286211386,99.82649470004043,97.40415317619295,103.45116769744199,111.10866934130001,115.04491530854997,5.610998128676529,4.32071599004767,28.523899229816635,40.92952996539779,33.01031225010279,33.78102372946277,31.331313947414632,29.32075381435713,-4.75,-8.409999999999997,23.86999999999999,51.81999999999999,40.8,21.819999999999993,-10.050000000000011,1.8599999999999994,4.22999999999999,80889.7299999999,116.05413199426111
112.59,18,11,2022,0,4,46,322,0,0,0,0,0,0,1,0,4,0,1,0,1,0,19,16,126.82,138.0,127.53,70.2,49.97,90.52,149.29,119.28,108.6,112.59,123.65999999999997,129.29666666666665,109.62749999999998,81.5425,91.915,107.71020833333334,115.74609375,120.61416666666666,112.59,121.07451304613876,121.59123950981174,112.36560242178865,100.84757512403719,98.02398365879732,103.63959722945349,111.1240199180741,115.03216250175231,9.876704916114864,9.017040904124366,26.2050176059334,40.99879014651836,33.150415035430136,33.51652098448628,31.33112223950762,29.317195603441967,-14.22999999999999,-25.409999999999997,-14.939999999999998,42.39,62.620000000000005,22.070000000000007,-36.69999999999999,-6.689999999999998,3.990000000000009,81002.31999999989,116.04916905444126
109.97,18,11,2022,1,4,46,322,0,0,0,0,0,0,1,0,4,0,1,0,1,0,19,16,112.59,131.57,131.57,69.3,28.0,87.0,140.93,114.52,105.64,109.97,116.45999999999997,125.69666666666667,113.01666666666665,84.95791666666666,92.39354166666668,107.38770833333332,115.72239583333334,120.62544270833332,109.97,115.52225652306939,118.27088536415125,111.99704820305193,101.57736911411422,98.51157616251987,103.77012099791835,111.11206116244638,115.00586555369127,9.06715501135853,11.807854448063356,22.942031824632075,39.739412041247526,33.24361544779352,33.34200756369048,31.33377510439414,29.31225346056927,-2.6200000000000045,-21.599999999999994,-21.599999999999994,40.67,81.97,22.97,-30.960000000000008,-4.549999999999997,4.329999999999998,81112.28999999989,116.04047210300428
112.44,18,11,2022,2,4,46,322,0,0,0,0,0,0,1,0,4,0,1,0,1,0,19,16,109.97,126.82,135.23,70.0,14.0,85.0,127.66,109.91,101.04,112.44,111.66666666666663,121.89833333333333,116.55333333333333,89.05958333333332,92.96520833333334,107.22916666666667,115.73557291666667,120.65513020833333,112.44,113.98112826153469,116.60491811725089,112.06519463335164,102.44637958498508,99.08008325792721,103.94888138971385,111.12582218666972,114.99253638198378,1.4712692932754339,11.793370030090937,18.56073045845777,37.088935943001246,33.34953315502029,33.28072720823228,31.331849889067957,29.298135068991314,2.469999999999999,-14.379999999999995,-22.789999999999992,42.44,98.44,27.439999999999998,-15.219999999999999,2.530000000000001,11.399999999999991,81224.7299999999,116.03532857142856
112.62,18,11,2022,3,4,46,322,0,0,0,0,0,0,1,0,4,0,1,0,1,0,19,16,112.44,112.59,138.0,80.0,10.0,84.92,124.52,106.61,101.01,112.62,111.67666666666662,117.66833333333334,119.27166666666666,93.33541666666667,93.54229166666666,107.10520833333334,115.76687499999998,120.68536458333334,112.62,113.30056413076736,115.46637008375063,112.15054930514368,103.26026921818628,99.63273292086896,104.12766734044139,111.14130589457987,114.98021151766179,1.480754312279791,9.109163335161156,14.709801205834097,33.29998067360267,33.446875708151296,33.2377811970581,31.325686792318916,29.283796228251358,0.18000000000000682,0.030000000000001137,-25.379999999999995,32.620000000000005,102.62,27.700000000000003,-11.899999999999991,6.010000000000005,11.61,81337.34999999989,116.03045649072754
113.56,18,11,2022,4,4,46,322,0,0,0,0,0,0,1,0,4,0,1,0,1,0,19,16,112.62,109.97,131.57,89.97,10.0,84.4,115.99,105.63,101.04,113.56,112.87333333333329,114.66666666666667,121.2375,97.65041666666667,94.14979166666667,107.07989583333334,115.80817708333332,120.71796875,113.56,113.43028206538368,114.92169291696473,112.36738787358313,104.08424768073138,100.20119280164981,104.32214842620547,111.1663700822008,114.97283379549212,0.6014427099365074,6.073653485888245,11.707892539961215,28.37774778561631,33.54197329162516,33.23186845547007,31.3174782892523,29.268832219041162,0.9399999999999977,3.5900000000000034,-18.00999999999999,23.590000000000003,103.56,29.159999999999997,-2.4299999999999926,7.930000000000007,12.519999999999996,81450.90999999989,116.02693732193733
118.05,18,11,2022,5,4,46,322,0,0,0,0,0,0,1,0,4,0,1,0,1,0,19,16,113.56,112.44,126.82,102.95,28.78,84.9,144.92,116.0,102.2,118.05,114.74333333333328,113.205,122.49583333333334,101.36999999999999,94.84041666666667,106.8,115.81885416666665,120.75924479166666,118.05,115.74014103269184,115.81549494068909,113.24163589303188,105.20150786627288,100.9297155444396,104.60519691226308,111.23770303471684,114.98881907447658,2.901970594843545,2.659734949196041,10.289221596438326,24.550553522494436,33.68842650931853,33.022300535116855,31.317893480937155,29.253821570038813,4.489999999999995,5.609999999999999,-8.769999999999996,15.099999999999994,89.27,33.14999999999999,-26.86999999999999,2.049999999999997,15.849999999999994,81568.95999999989,116.02981507823614
119.66,18,11,2022,6,4,46,322,0,0,0,0,0,0,1,0,4,1,1,0,1,0,19,16,118.05,112.62,112.59,127.53,54.17,89.26,140.93,130.31,120.0,119.66,117.08999999999996,114.38333333333333,121.83999999999999,104.09875000000001,95.47375,106.57843749999999,115.76338541666667,120.758359375,119.66,117.70007051634592,116.91392495763506,114.22907652487314,106.35818723697105,101.694216950789,104.91560522335044,111.32498072347624,115.01308494941438,3.161281385768169,3.6967264798253985,10.189507080593314,22.641593950745378,33.86656894374264,32.86186105913262,31.30152018618029,29.253849755198946,1.6099999999999994,7.039999999999992,7.069999999999993,-7.8700000000000045,65.49,30.39999999999999,-21.27000000000001,-10.650000000000006,-0.3400000000000034,81688.6199999999,116.03497159090908
144.63,18,11,2022,7,4,46,322,0,0,0,0,0,0,1,0,4,1,1,0,1,0,19,16,119.66,113.56,109.97,131.57,89.74,116.5,155.48,146.46,144.41,144.63,127.44666666666662,120.16000000000001,122.92833333333333,106.38583333333332,96.05979166666667,106.46541666666667,115.75385416666667,120.75893229166667,144.63,131.16503525817296,124.83280354116789,118.90614167489265,109.41993225801338,103.44669789157312,105.7344587238999,111.67011045691171,115.16693905357327,14.902960555988281,12.357127497925207,11.880404671202154,23.86723366361545,34.47605999417028,32.71021311348834,31.292401478685225,29.25431631638321,24.97,31.069999999999993,34.66,13.060000000000002,54.89,28.129999999999995,-10.849999999999994,-1.8300000000000125,0.21999999999999886,81833.2499999999,116.07553191489362
237.0,18,11,2022,8,4,46,322,0,0,0,0,0,0,1,0,4,1,1,0,1,0,19,16,144.63,118.05,112.44,135.23,92.96,124.84,170.0,155.01,152.29,237.0,167.0966666666666,140.92,131.40916666666666,112.38749999999999,98.39645833333334,107.16333333333334,116.18088541666667,120.97953125,237.0,184.08251762908648,156.88057395797705,137.074427571063,119.6263376773723,108.89785307967217,108.4409647295927,112.96886578896444,115.79983807147678,61.81207190616864,48.517243532583265,35.09792002600044,35.58037982176225,39.85022515164152,34.73234314512739,32.37173797667919,29.80687378078881,92.37,118.95,124.56,101.77000000000001,144.04000000000002,112.16,67.0,81.99000000000001,84.71000000000001,82070.2499999999,116.24681303116148
128.81,18,11,2022,9,4,46,322,0,0,0,0,0,0,1,0,4,1,1,0,1,0,19,16,237.0,119.66,112.62,138.0,89.74,126.53,172.77,141.42,129.0,128.81,170.14666666666662,143.61833333333334,130.64333333333332,114.01541666666667,98.44395833333333,106.70541666666666,116.11520833333334,120.97903645833333,128.81,156.44625881454323,148.8604099699836,135.80297717551485,120.36103066318253,109.71059377029779,108.86094483826088,113.13302262016688,115.86742332824834,58.43452946104182,47.05675442130132,35.041251620790064,35.3924245123489,39.885815733969665,34.14305835025287,32.33303244966234,29.806741870742215,-108.19,9.150000000000006,16.189999999999998,-9.189999999999998,39.07000000000001,2.280000000000001,-43.96000000000001,-12.609999999999985,-0.18999999999999773,82199.0599999999,116.26458274398868
123.21,18,11,2022,10,4,46,322,0,0,0,0,0,0,1,0,4,1,1,0,1,0,19,16,128.81,144.63,113.56,131.57,78.9,111.15,159.81,130.61,115.3,123.21,163.00666666666663,145.22666666666666,129.94666666666666,115.86166666666666,98.69520833333333,106.32416666666667,116.07666666666667,120.99963541666665,123.21,139.8281294072716,141.53172140713116,133.8655960715895,120.58894821012794,110.26158994293868,109.15680164571941,113.23744725622733,115.90556658368601,64.14125063742802,45.97644382362193,35.10420081915443,34.62845395319293,40.005362193223434,33.74586944444318,32.32007176805906,29.80554014550692,-5.6000000000000085,-21.42,9.649999999999991,-8.36,44.30999999999999,12.059999999999988,-36.60000000000001,-7.40000000000002,7.909999999999997,82322.2699999999,116.27439265536724
120.0,18,11,2022,11,4,46,322,0,0,0,0,0,0,1,0,4,1,1,0,1,0,19,16,123.21,237.0,118.05,126.82,75.0,111.15,150.17,116.0,106.3,120.0,124.00666666666662,145.55166666666668,129.37833333333333,117.73666666666666,98.87958333333331,106.00989583333335,116.09750000000001,121.03531249999999,120.0,129.9140647036358,135.3798010050937,131.73242744519112,120.5418323533177,110.65907606771668,109.38037274580768,113.30752552300217,115.92683636766687,4.458703099931604,45.75226045417497,35.21445747347987,33.52031242288076,40.08430047416998,33.47261908500869,32.32131125521577,29.796096733984104,-3.2099999999999937,-117.0,1.9500000000000028,-6.819999999999993,45.0,8.849999999999994,-30.169999999999987,4.0,13.700000000000003,82442.2699999999,116.27964739069112
120.0,18,11,2022,12,4,46,322,0,0,0,0,0,0,1,0,4,1,1,0,1,0,19,16,120.0,128.81,119.66,112.59,70.2,100.69,140.93,114.56,105.33,120.0,121.06999999999995,145.60833333333335,129.9958333333333,119.81166666666665,99.281875,105.791875,116.12583333333333,121.07351562499998,120.0,124.9570323518179,130.98557214649549,129.9274386074694,120.49848576505228,111.04033826903436,109.59933413249206,113.37687759012132,115.94799565926341,1.85329436409999,45.713973100865594,34.95733437370703,31.954528789280015,40.19958979658657,33.31054643526265,32.32234077906546,29.785310192675595,0.0,-8.810000000000002,0.3400000000000034,7.409999999999997,49.8,19.310000000000002,-20.930000000000007,5.439999999999998,14.670000000000002,82562.2699999999,116.28488732394366
107.76,18,11,2022,13,4,46,322,0,0,0,0,0,0,1,0,4,1,1,0,1,0,19,16,120.0,123.21,144.63,109.97,69.3,96.0,119.52,113.75,103.54,107.76,115.91999999999996,139.46333333333334,129.81166666666667,121.41416666666667,99.526875,105.66937499999999,116.09463541666666,121.08450520833333,107.76,116.35851617590896,124.34969439035392,126.5170634370895,119.4794069038481,110.90644691111459,109.56140971738913,113.31867160473146,115.90546061687763,7.066767294881169,48.27796543628013,35.07804126213272,30.229050225507088,40.21499578231079,33.28114044138132,32.32753636137803,29.77960209707348,-12.239999999999995,-15.449999999999989,-36.86999999999999,-2.2099999999999937,38.46000000000001,11.760000000000005,-11.759999999999991,-5.989999999999995,4.219999999999999,82670.0299999999,116.27289732770745
90.0,18,11,2022,14,4,46,322,0,0,0,0,0,0,1,0,4,1,1,0,1,0,19,16,107.76,120.0,237.0,112.44,70.0,96.78,115.47,110.0,107.74,90.0,105.91999999999996,114.96333333333332,127.94166666666666,122.2475,99.385625,105.4040625,115.99046874999999,121.03830729166667,90.0,103.17925808795448,114.53549599310993,120.89905367753727,117.12105435154027,110.05312254739562,109.15808168197903,113.07702733939746,115.77088679549125,15.08440254037252,14.03944253404103,36.65116885977698,29.000796578265078,40.236750159907906,33.30370279960584,32.379458055495576,29.814098142340203,-17.760000000000005,-30.0,-147.0,-22.439999999999998,20.0,-6.780000000000001,-25.47,-20.0,-17.739999999999995,82760.0299999999,116.23599719101124
